27.7280 	EXP 	iTrial: autoDraw = True
27.7280 	EXP 	tTrial: autoDraw = True
28.3002 	EXP 	New trial (rep=0, index=14): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_096.png'), ('pc_file_name', 'stimuli\\block_03_trial_096.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 3)])
28.3181 	DATA 	Keypress: z
28.3222 	EXP 	tTrial: autoDraw = False
28.3222 	EXP 	iTrial: autoDraw = False
28.3222 	EXP 	tTrial: autoDraw = False
28.3222 	EXP 	pTrial: autoDraw = False
28.3222 	EXP 	iTrial: size = array([0.9, 0.9])
28.3222 	EXP 	iTrial: image = 'stimuli/block_03_trial_096.png'
28.3222 	EXP 	pTrial: autoDraw = True
28.7120 	EXP 	pTrial: autoDraw = False
28.7288 	EXP 	iTrial: autoDraw = True
28.7288 	EXP 	tTrial: autoDraw = True
29.2011 	EXP 	New trial (rep=0, index=15): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_094.png'), ('pc_file_name', 'stimuli\\block_03_trial_094.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 0)])
29.2179 	DATA 	Keypress: slash
29.2221 	EXP 	iTrial: autoDraw = False
29.2221 	EXP 	tTrial: autoDraw = False
29.2221 	EXP 	pTrial: autoDraw = False
29.2221 	EXP 	iTrial: size = array([0.9, 0.9])
29.2221 	EXP 	iTrial: image = 'stimuli/block_03_trial_094.png'
29.2221 	EXP 	pTrial: autoDraw = True
29.6133 	EXP 	pTrial: autoDraw = False
29.6297 	EXP 	iTrial: autoDraw = True
29.6297 	EXP 	tTrial: autoDraw = True
30.1017 	EXP 	New trial (rep=0, index=16): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_101.png'), ('pc_file_name', 'stimuli\\block_03_trial_101.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 3)])
30.1195 	DATA 	Keypress: slash
30.1239 	EXP 	iTrial: autoDraw = False
30.1239 	EXP 	tTrial: autoDraw = False
30.1239 	EXP 	pTrial: autoDraw = False
30.1239 	EXP 	iTrial: size = array([0.9, 0.9])
30.1239 	EXP 	iTrial: image = 'stimuli/block_03_trial_101.png'
30.1239 	EXP 	pTrial: autoDraw = True
30.5141 	EXP 	pTrial: autoDraw = False
30.5309 	EXP 	iTrial: autoDraw = True
30.5309 	EXP 	tTrial: autoDraw = True
30.9711 	EXP 	New trial (rep=0, index=17): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_098.png'), ('pc_file_name', 'stimuli\\block_03_trial_098.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 3)])
30.9896 	DATA 	Keypress: z
30.9939 	EXP 	iTrial: autoDraw = False
30.9939 	EXP 	tTrial: autoDraw = False
30.9939 	EXP 	pTrial: autoDraw = False
30.9939 	EXP 	iTrial: size = array([0.9, 0.9])
30.9939 	EXP 	iTrial: image = 'stimuli/block_03_trial_098.png'
30.9939 	EXP 	pTrial: autoDraw = True
31.3821 	EXP 	pTrial: autoDraw = False
31.3983 	EXP 	iTrial: autoDraw = True
31.3983 	EXP 	tTrial: autoDraw = True
31.9845 	EXP 	tTrial: autoDraw = False
32.0200 	EXP 	New trial (rep=0, index=18): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_076.png'), ('pc_file_name', 'stimuli\\block_03_trial_076.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 0)])
32.0365 	DATA 	Keypress: z
32.0406 	EXP 	iTrial: autoDraw = False
32.0406 	EXP 	tTrial: autoDraw = False
32.0406 	EXP 	pTrial: autoDraw = False
32.0406 	EXP 	iTrial: size = array([0.9, 0.9])
32.0406 	EXP 	iTrial: image = 'stimuli/block_03_trial_076.png'
32.0406 	EXP 	pTrial: autoDraw = True
32.4328 	EXP 	pTrial: autoDraw = False
32.4495 	EXP 	iTrial: autoDraw = True
32.4495 	EXP 	tTrial: autoDraw = True
32.8890 	EXP 	New trial (rep=0, index=19): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_087.png'), ('pc_file_name', 'stimuli\\block_03_trial_087.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 3)])
32.9071 	DATA 	Keypress: slash
32.9114 	EXP 	iTrial: autoDraw = False
32.9114 	EXP 	tTrial: autoDraw = False
32.9114 	EXP 	pTrial: autoDraw = False
32.9114 	EXP 	iTrial: size = array([0.9, 0.9])
32.9114 	EXP 	iTrial: image = 'stimuli/block_03_trial_087.png'
32.9114 	EXP 	pTrial: autoDraw = True
